Gene	adj.P.Val
ENSMUSG00000031848.15	0.779100401001687
ENSMUSG00000034768.4	0.779248779020458
ENSMUSG00000003379.7	0.779315714241032
ENSMUSG00000092021.8	0.779321700335459
ENSMUSG00000073929.12	0.779321700335459
ENSMUSG00000005994.14	0.779443833164473
ENSMUSG00000025498.15	0.779465380377438
ENSMUSG00000063229.15	0.779465380377438
ENSMUSG00000022841.14	0.779465380377438
ENSMUSG00000105434.1	0.779465380377438
ENSMUSG00000034932.4	0.779465380377438
ENSMUSG00000057234.9	0.779465380377438
ENSMUSG00000040842.17	0.779465380377438
ENSMUSG00000020105.8	0.779591891024028
ENSMUSG00000023931.4	0.779591891024028
ENSMUSG00000071324.11	0.779703764418833
ENSMUSG00000053626.5	0.779703764418833
ENSMUSG00000050628.6	0.779703764418833
ENSMUSG00000038670.11	0.779989267280117
ENSMUSG00000079110.11	0.779989267280117
ENSMUSG00000034422.14	0.779989267280117
ENSMUSG00000024317.14	0.779989267280117
ENSMUSG00000068923.14	0.779989267280117
ENSMUSG00000083012.8	0.779989267280117
ENSMUSG00000071866.11	0.779989267280117
ENSMUSG00000038533.15	0.779989267280117
ENSMUSG00000056290.15	0.779989267280117
ENSMUSG00000098447.2	0.779989267280117
ENSMUSG00000085543.1	0.779989267280117
ENSMUSG00000032078.16	0.779989267280117
ENSMUSG00000028029.10	0.779989267280117
ENSMUSG00000028211.11	0.779989267280117
ENSMUSG00000025380.2	0.780013357597276
ENSMUSG00000027313.3	0.780013357597276
ENSMUSG00000015647.9	0.780013357597276
ENSMUSG00000027086.16	0.780029157352058
ENSMUSG00000026024.14	0.780029157352058
ENSMUSG00000052331.14	0.780139076393176
ENSMUSG00000109946.1	0.780139076393176
ENSMUSG00000033257.14	0.780139076393176
ENSMUSG00000002343.11	0.780139076393176
ENSMUSG00000034271.15	0.780139076393176
ENSMUSG00000067224.3	0.780139076393176
ENSMUSG00000100303.1	0.780513585075911
ENSMUSG00000041096.13	0.780856648699829
ENSMUSG00000030806.6	0.780856648699829
ENSMUSG00000032495.8	0.780906613600417
ENSMUSG00000025993.10	0.780906613600417
ENSMUSG00000066148.3	0.780906613600417
ENSMUSG00000050954.15	0.780906613600417
ENSMUSG00000002015.5	0.780906613600417
ENSMUSG00000024002.16	0.780906613600417
ENSMUSG00000074158.9	0.780906613600417
ENSMUSG00000023918.12	0.781164904967145
ENSMUSG00000032435.8	0.781292442545816
ENSMUSG00000038866.15	0.781474906824139
ENSMUSG00000081855.4	0.781521265519793
ENSMUSG00000024304.14	0.781570827000269
ENSMUSG00000102336.1	0.78174167985935
ENSMUSG00000052914.4	0.781812466793211
ENSMUSG00000071369.10	0.781892522499453
ENSMUSG00000006369.14	0.781917222896965
ENSMUSG00000072235.5	0.781949521764601
ENSMUSG00000069939.8	0.781949521764601
ENSMUSG00000022799.4	0.78220115588318
ENSMUSG00000034424.5	0.782297717745982
ENSMUSG00000009681.9	0.782521100684007
ENSMUSG00000020212.13	0.78264630215409
ENSMUSG00000043872.14	0.78264630215409
ENSMUSG00000027304.9	0.78264630215409
ENSMUSG00000033316.14	0.782683501229139
ENSMUSG00000047180.8	0.782699011500965
ENSMUSG00000028378.6	0.782699011500965
ENSMUSG00000037526.6	0.782834389340851
ENSMUSG00000029468.17	0.782834389340851
ENSMUSG00000053395.15	0.783027622904823
ENSMUSG00000033715.14	0.783055800590392
ENSMUSG00000022771.15	0.783055800590392
ENSMUSG00000052253.5	0.783055800590392
ENSMUSG00000069755.5	0.783055800590392
ENSMUSG00000015357.10	0.783055800590392
ENSMUSG00000029223.12	0.783055800590392
ENSMUSG00000040591.18	0.783055800590392
ENSMUSG00000104031.1	0.783055800590392
ENSMUSG00000025410.9	0.783063660099683
ENSMUSG00000025436.11	0.783073055449379
ENSMUSG00000021904.5	0.783224254076194
ENSMUSG00000074457.10	0.783257436720531
ENSMUSG00000046518.3	0.783257436720531
ENSMUSG00000104370.1	0.783257436720531
ENSMUSG00000086914.1	0.783257436720531
ENSMUSG00000035152.14	0.783257436720531
ENSMUSG00000050944.14	0.783330649545244
ENSMUSG00000027634.14	0.78338105636099
ENSMUSG00000055560.7	0.78338105636099
ENSMUSG00000026672.11	0.783756525536966
ENSMUSG00000073409.12	0.783876212763008
ENSMUSG00000030413.7	0.78389566196568
ENSMUSG00000000934.8	0.783918340091511
ENSMUSG00000031224.6	0.783968351115873
ENSMUSG00000026980.15	0.784063392266192
ENSMUSG00000043789.7	0.78408618854619
ENSMUSG00000087443.1	0.78408618854619
ENSMUSG00000075470.1	0.78408618854619
ENSMUSG00000097113.7	0.78408618854619
ENSMUSG00000031292.14	0.78413196389866
ENSMUSG00000085913.1	0.78423774977407
ENSMUSG00000060204.5	0.784359574442073
ENSMUSG00000021701.7	0.784359574442073
ENSMUSG00000042282.4	0.784359574442073
ENSMUSG00000073000.2	0.784359574442073
ENSMUSG00000061322.15	0.784384154765964
ENSMUSG00000019806.13	0.784384154765964
ENSMUSG00000029207.16	0.784423116548097
ENSMUSG00000097877.2	0.784429696492408
ENSMUSG00000063268.12	0.784531072787261
ENSMUSG00000097193.1	0.784531072787261
ENSMUSG00000083579.2	0.784531456933948
ENSMUSG00000034194.16	0.784531456933948
ENSMUSG00000072662.2	0.784531456933948
ENSMUSG00000040875.12	0.784531456933948
ENSMUSG00000048897.15	0.784760444979555
ENSMUSG00000100967.1	0.784932101935504
ENSMUSG00000025626.16	0.785204631900971
ENSMUSG00000031536.6	0.785493998589806
ENSMUSG00000039195.4	0.785493998589806
ENSMUSG00000028989.3	0.785493998589806
ENSMUSG00000031147.8	0.785493998589806
ENSMUSG00000062270.13	0.785493998589806
ENSMUSG00000029486.13	0.785493998589806
ENSMUSG00000082120.1	0.785493998589806
ENSMUSG00000035211.9	0.785493998589806
ENSMUSG00000086715.1	0.785493998589806
ENSMUSG00000096917.2	0.785493998589806
ENSMUSG00000001741.12	0.785711587735184
ENSMUSG00000029233.15	0.785711587735184
ENSMUSG00000044022.5	0.785784376067473
ENSMUSG00000002963.17	0.785784376067473
ENSMUSG00000002102.15	0.785784376067473
ENSMUSG00000103473.1	0.785815457833329
ENSMUSG00000109590.1	0.786150165581756
ENSMUSG00000046182.8	0.786423325979994
ENSMUSG00000025270.13	0.786907931885748
ENSMUSG00000032295.15	0.787012930982019
ENSMUSG00000067780.3	0.7870235911773
ENSMUSG00000021750.15	0.7870235911773
ENSMUSG00000022757.18	0.7870235911773
ENSMUSG00000024253.8	0.787102299920164
ENSMUSG00000052539.15	0.787380586888218
ENSMUSG00000037022.3	0.787380586888218
ENSMUSG00000045268.13	0.787879847758155
ENSMUSG00000037536.13	0.787879847758155
ENSMUSG00000031451.6	0.788046742973724
ENSMUSG00000045954.7	0.788046742973724
ENSMUSG00000005951.13	0.788046742973724
ENSMUSG00000034911.7	0.788103481483263
ENSMUSG00000016346.17	0.788103481483263
ENSMUSG00000058126.6	0.788103481483263
ENSMUSG00000108847.1	0.788103481483263
ENSMUSG00000049550.17	0.78844273855182
ENSMUSG00000064147.6	0.78846986821405
ENSMUSG00000000791.8	0.78846986821405
ENSMUSG00000070366.5	0.78846986821405
ENSMUSG00000097040.6	0.78846986821405
ENSMUSG00000072571.2	0.78846986821405
ENSMUSG00000039952.15	0.78846986821405
ENSMUSG00000087794.1	0.78846986821405
ENSMUSG00000005983.15	0.78846986821405
ENSMUSG00000005204.12	0.78846986821405
ENSMUSG00000035397.8	0.78846986821405
ENSMUSG00000086358.2	0.78846986821405
ENSMUSG00000002732.14	0.78846986821405
ENSMUSG00000092274.2	0.788617051827616
ENSMUSG00000025503.5	0.788617051827616
ENSMUSG00000059552.13	0.788617051827616
ENSMUSG00000108521.1	0.788617051827616
ENSMUSG00000055681.14	0.788617051827616
ENSMUSG00000017299.13	0.788617051827616
ENSMUSG00000029757.16	0.788617051827616
ENSMUSG00000044566.15	0.788617051827616
ENSMUSG00000042846.8	0.788617051827616
ENSMUSG00000004902.7	0.788617051827616
ENSMUSG00000073434.11	0.788617051827616
ENSMUSG00000001138.13	0.788617051827616
ENSMUSG00000021868.6	0.788654032012033
ENSMUSG00000024566.8	0.788709027341945
ENSMUSG00000109362.1	0.788771510691318
ENSMUSG00000002257.7	0.788771510691318
ENSMUSG00000104459.1	0.788909937706978
ENSMUSG00000040331.16	0.788909937706978
ENSMUSG00000023809.9	0.788909937706978
ENSMUSG00000099145.1	0.789064264530874
ENSMUSG00000025958.14	0.789064264530874
ENSMUSG00000059486.11	0.789064264530874
ENSMUSG00000032346.7	0.789064264530874
ENSMUSG00000037652.15	0.789100270812804
ENSMUSG00000090041.1	0.789100270812804
ENSMUSG00000109572.1	0.789100270812804
ENSMUSG00000030748.9	0.789144203344003
ENSMUSG00000029390.13	0.789310782972558
ENSMUSG00000026308.8	0.789310782972558
ENSMUSG00000030532.6	0.789310782972558
ENSMUSG00000009092.4	0.789310782972558
ENSMUSG00000056260.15	0.789310782972558
ENSMUSG00000040258.6	0.789310782972558
ENSMUSG00000039530.17	0.789310782972558
ENSMUSG00000090659.8	0.78936255873295
ENSMUSG00000018909.15	0.789444075857928
ENSMUSG00000028096.13	0.789444075857928
ENSMUSG00000029126.7	0.789444075857928
ENSMUSG00000020635.7	0.789554631938527
ENSMUSG00000097322.7	0.789906013485497
ENSMUSG00000087881.1	0.789906013485497
ENSMUSG00000053178.5	0.789970560390437
ENSMUSG00000056004.16	0.790062493922001
ENSMUSG00000004709.14	0.790087951338071
ENSMUSG00000040722.6	0.790087951338071
ENSMUSG00000098286.1	0.790087951338071
ENSMUSG00000025163.6	0.790087951338071
ENSMUSG00000021177.15	0.790141077652285
ENSMUSG00000041966.18	0.790332506063676
ENSMUSG00000079610.9	0.790338539644743
ENSMUSG00000028999.15	0.790338539644743
ENSMUSG00000038375.15	0.790338539644743
ENSMUSG00000032245.12	0.790338539644743
ENSMUSG00000022704.15	0.790338539644743
ENSMUSG00000015342.6	0.790338539644743
ENSMUSG00000042675.15	0.790338539644743
ENSMUSG00000062203.14	0.790511324817711
ENSMUSG00000052974.8	0.790511324817711
ENSMUSG00000090942.1	0.790511324817711
ENSMUSG00000105049.1	0.790625544251816
ENSMUSG00000005417.17	0.790636888958344
ENSMUSG00000030086.16	0.790735289418948
ENSMUSG00000034145.14	0.790787914749533
ENSMUSG00000086152.1	0.790791240649825
ENSMUSG00000097874.2	0.790844623406174
ENSMUSG00000044265.16	0.790991744980073
ENSMUSG00000024851.13	0.791031153215795
ENSMUSG00000020328.10	0.791105215520215
ENSMUSG00000106472.1	0.791268364672141
ENSMUSG00000104266.1	0.791268364672141
ENSMUSG00000094952.1	0.791268364672141
ENSMUSG00000037185.8	0.791268364672141
ENSMUSG00000048424.15	0.791268364672141
ENSMUSG00000003731.13	0.791268364672141
ENSMUSG00000014470.4	0.791268364672141
ENSMUSG00000029070.9	0.791268364672141
ENSMUSG00000043164.3	0.791309386777363
ENSMUSG00000031729.5	0.791309386777363
ENSMUSG00000026390.7	0.791309386777363
ENSMUSG00000021371.4	0.791309386777363
ENSMUSG00000027692.16	0.791309386777363
ENSMUSG00000078349.2	0.79146652804535
ENSMUSG00000032013.5	0.79158601822445
ENSMUSG00000039518.7	0.79158601822445
ENSMUSG00000050014.7	0.79177233875526
ENSMUSG00000019982.14	0.791872521734206
ENSMUSG00000001349.4	0.791872521734206
ENSMUSG00000029708.9	0.791872521734206
ENSMUSG00000071665.10	0.791874520172455
ENSMUSG00000053821.3	0.791875585951448
ENSMUSG00000110038.1	0.792057674129645
ENSMUSG00000033420.12	0.792082747162344
ENSMUSG00000008682.13	0.792106316051768
ENSMUSG00000024459.18	0.792148928349652
ENSMUSG00000084790.1	0.792148928349652
ENSMUSG00000047710.8	0.792162160865769
ENSMUSG00000030523.18	0.79228277513002
ENSMUSG00000028012.15	0.792310789666458
ENSMUSG00000103984.1	0.792318116913491
ENSMUSG00000054072.11	0.792383142974525
ENSMUSG00000020455.16	0.792383142974525
ENSMUSG00000080836.1	0.792383142974525
ENSMUSG00000015829.13	0.792477367310649
ENSMUSG00000028793.15	0.792477367310649
ENSMUSG00000066647.6	0.792477367310649
ENSMUSG00000041881.12	0.792477367310649
ENSMUSG00000099964.6	0.792477367310649
ENSMUSG00000088008.1	0.792477367310649
ENSMUSG00000064917.1	0.792477367310649
ENSMUSG00000020160.18	0.792541274164261
ENSMUSG00000105293.1	0.792541274164261
ENSMUSG00000040666.17	0.792541274164261
ENSMUSG00000108197.1	0.792541274164261
ENSMUSG00000058741.4	0.792541274164261
ENSMUSG00000027495.4	0.792541274164261
ENSMUSG00000022041.10	0.792541274164261
ENSMUSG00000021111.15	0.792563748620739
ENSMUSG00000031563.7	0.792642106647587
ENSMUSG00000025722.16	0.792642106647587
ENSMUSG00000022661.14	0.792642106647587
ENSMUSG00000027011.14	0.792642106647587
ENSMUSG00000041035.8	0.792642106647587
ENSMUSG00000048385.8	0.792642106647587
ENSMUSG00000029036.18	0.792642106647587
ENSMUSG00000020525.17	0.792642106647587
ENSMUSG00000038775.14	0.792642106647587
ENSMUSG00000047654.6	0.792642106647587
ENSMUSG00000028743.7	0.792642106647587
ENSMUSG00000106475.1	0.792642106647587
ENSMUSG00000039156.19	0.792847612948059
ENSMUSG00000044950.7	0.792940287988394
ENSMUSG00000086454.7	0.792940287988394
ENSMUSG00000025145.13	0.79294725780561
ENSMUSG00000040367.2	0.792968576083629
ENSMUSG00000020289.15	0.792968576083629
ENSMUSG00000109727.1	0.793244131636316
ENSMUSG00000067713.6	0.793452594473819
ENSMUSG00000029922.15	0.793487085012155
ENSMUSG00000022792.16	0.793487085012155
ENSMUSG00000079480.3	0.793487085012155
ENSMUSG00000097075.2	0.793487085012155
ENSMUSG00000042121.16	0.793487085012155
ENSMUSG00000056763.16	0.793512148004989
ENSMUSG00000042305.12	0.79353349961929
ENSMUSG00000058076.12	0.79353349961929
ENSMUSG00000004651.6	0.79357485948173
ENSMUSG00000073565.4	0.79357485948173
ENSMUSG00000021713.8	0.793677752596205
ENSMUSG00000002781.19	0.793677752596205
ENSMUSG00000015850.11	0.793677752596205
ENSMUSG00000045350.14	0.793677752596205
ENSMUSG00000015016.7	0.793677752596205
ENSMUSG00000031523.16	0.793677752596205
ENSMUSG00000052026.7	0.793677752596205
ENSMUSG00000041012.3	0.793677752596205
ENSMUSG00000030159.15	0.793677752596205
ENSMUSG00000062098.11	0.793677752596205
ENSMUSG00000048076.14	0.793677752596205
ENSMUSG00000109094.1	0.793677752596205
ENSMUSG00000032269.7	0.793858419047721
ENSMUSG00000005198.15	0.794123767867429
ENSMUSG00000079042.10	0.794183573834936
ENSMUSG00000109108.1	0.794183573834936
ENSMUSG00000066607.4	0.794183573834936
ENSMUSG00000020395.13	0.794250529566811
ENSMUSG00000018765.5	0.794456685899838
ENSMUSG00000093688.1	0.794456685899838
ENSMUSG00000086443.1	0.794456685899838
ENSMUSG00000110236.1	0.794685177357916
ENSMUSG00000035048.13	0.794685177357916
ENSMUSG00000062257.12	0.794685177357916
ENSMUSG00000094441.1	0.794685177357916
ENSMUSG00000039887.11	0.795311633382974
ENSMUSG00000103839.1	0.795340645150734
ENSMUSG00000023262.12	0.795427629736222
ENSMUSG00000044712.15	0.795633305721637
ENSMUSG00000021973.8	0.795633305721637
ENSMUSG00000054945.3	0.795712564113398
ENSMUSG00000050105.5	0.795776907288192
ENSMUSG00000003068.15	0.795778155582329
ENSMUSG00000026355.11	0.795778155582329
ENSMUSG00000034709.8	0.795778155582329
ENSMUSG00000030226.12	0.795778155582329
ENSMUSG00000021613.8	0.795882903511543
ENSMUSG00000028042.15	0.795908490338489
ENSMUSG00000097307.1	0.795924236718602
ENSMUSG00000006920.14	0.795924236718602
ENSMUSG00000033595.6	0.795924236718602
ENSMUSG00000038507.6	0.795924236718602
ENSMUSG00000078853.8	0.795924236718602
ENSMUSG00000086384.1	0.795924236718602
ENSMUSG00000035062.13	0.795924236718602
ENSMUSG00000039798.2	0.795924236718602
ENSMUSG00000032198.8	0.795924236718602
ENSMUSG00000029442.18	0.795924236718602
ENSMUSG00000057335.11	0.795924236718602
ENSMUSG00000106808.1	0.795924236718602
ENSMUSG00000023904.10	0.795924236718602
ENSMUSG00000038079.14	0.795924236718602
ENSMUSG00000029094.11	0.795924236718602
ENSMUSG00000045140.8	0.795924236718602
ENSMUSG00000106717.1	0.795924236718602
ENSMUSG00000031618.13	0.795924236718602
ENSMUSG00000037406.7	0.795924236718602
ENSMUSG00000106840.1	0.795924236718602
ENSMUSG00000102516.1	0.795924236718602
ENSMUSG00000043518.7	0.795924236718602
ENSMUSG00000097280.1	0.795924236718602
ENSMUSG00000024668.7	0.795924236718602
ENSMUSG00000001666.8	0.795924236718602
ENSMUSG00000000326.12	0.795924236718602
ENSMUSG00000044217.16	0.795924236718602
ENSMUSG00000032316.7	0.795924236718602
ENSMUSG00000108616.1	0.795924236718602
ENSMUSG00000047786.12	0.795924236718602
ENSMUSG00000097271.1	0.795924236718602
ENSMUSG00000038600.12	0.795924236718602
ENSMUSG00000109128.1	0.795924236718602
ENSMUSG00000036699.12	0.795924236718602
ENSMUSG00000085054.2	0.795924236718602
ENSMUSG00000042514.11	0.795924236718602
ENSMUSG00000061665.6	0.795924236718602
ENSMUSG00000020903.13	0.795924236718602
ENSMUSG00000067274.10	0.795924236718602
ENSMUSG00000022601.11	0.795924236718602
ENSMUSG00000058420.8	0.795924236718602
ENSMUSG00000094772.1	0.795924236718602
ENSMUSG00000022142.7	0.795924236718602
ENSMUSG00000029344.14	0.795991978151083
ENSMUSG00000051855.15	0.795991978151083
ENSMUSG00000021290.5	0.796030865473428
ENSMUSG00000044350.14	0.796030865473428
ENSMUSG00000029669.14	0.796030865473428
ENSMUSG00000057337.13	0.796175949415111
ENSMUSG00000035121.5	0.796175949415111
ENSMUSG00000047921.15	0.796175949415111
ENSMUSG00000035032.11	0.796175949415111
ENSMUSG00000090019.5	0.796335584289214
ENSMUSG00000032182.14	0.796438746696957
ENSMUSG00000074282.10	0.796438746696957
ENSMUSG00000003949.16	0.796449360698603
ENSMUSG00000060427.15	0.796449360698603
ENSMUSG00000038676.6	0.79649469543134
ENSMUSG00000025597.13	0.79649469543134
ENSMUSG00000083536.1	0.79649469543134
ENSMUSG00000109123.1	0.79649469543134
ENSMUSG00000040746.15	0.79649469543134
ENSMUSG00000039166.15	0.79649469543134
ENSMUSG00000026683.14	0.79649469543134
ENSMUSG00000103887.1	0.79649469543134
ENSMUSG00000009614.16	0.79649469543134
ENSMUSG00000002250.15	0.796518076235906
ENSMUSG00000009350.13	0.796612703291586
ENSMUSG00000097345.1	0.796612703291586
ENSMUSG00000079657.10	0.796612703291586
ENSMUSG00000003429.11	0.796612703291586
ENSMUSG00000082776.3	0.796612703291586
ENSMUSG00000039148.4	0.796612703291586
ENSMUSG00000102623.1	0.796612703291586
ENSMUSG00000031584.16	0.796612703291586
ENSMUSG00000104037.1	0.796612703291586
ENSMUSG00000044502.16	0.796700124920881
ENSMUSG00000038612.16	0.796700124920881
ENSMUSG00000058755.3	0.796844040031787
ENSMUSG00000031853.4	0.796844040031787
ENSMUSG00000078427.2	0.796844040031787
ENSMUSG00000027353.14	0.796844040031787
ENSMUSG00000028423.15	0.796914462584646
ENSMUSG00000021710.10	0.796914462584646
ENSMUSG00000031511.15	0.796937593390252
ENSMUSG00000008575.17	0.796937593390252
ENSMUSG00000073415.4	0.79699361705112
ENSMUSG00000082809.3	0.79699361705112
ENSMUSG00000020079.15	0.79699361705112
ENSMUSG00000097354.7	0.79699361705112
ENSMUSG00000062284.4	0.79699361705112
ENSMUSG00000071035.5	0.797347064583245
ENSMUSG00000090841.1	0.797347064583245
ENSMUSG00000021256.5	0.797380598104625
ENSMUSG00000040537.17	0.797380598104625
ENSMUSG00000007908.14	0.797380598104625
ENSMUSG00000097890.1	0.797380598104625
ENSMUSG00000058806.14	0.797380598104625
ENSMUSG00000021548.10	0.797380598104625
ENSMUSG00000046138.14	0.797380598104625
ENSMUSG00000102691.1	0.797380598104625
ENSMUSG00000021957.6	0.797380598104625
ENSMUSG00000089957.2	0.797380598104625
ENSMUSG00000006469.13	0.797380598104625
ENSMUSG00000071332.11	0.797380598104625
ENSMUSG00000017550.14	0.797380598104625
ENSMUSG00000092118.1	0.797380598104625
ENSMUSG00000045216.7	0.797380598104625
ENSMUSG00000027581.12	0.797380598104625
ENSMUSG00000058638.14	0.79741290251492
ENSMUSG00000105509.1	0.79741290251492
ENSMUSG00000022214.14	0.79769993078495
ENSMUSG00000036103.8	0.797870556044333
ENSMUSG00000044912.9	0.797950249980703
ENSMUSG00000025505.16	0.798336536893703
ENSMUSG00000104416.1	0.798336536893703
ENSMUSG00000024369.16	0.798353924401391
ENSMUSG00000023087.15	0.798371980545934
ENSMUSG00000021852.13	0.798371980545934
ENSMUSG00000020396.8	0.798482191406228
ENSMUSG00000032401.15	0.798593137279993
ENSMUSG00000036469.16	0.798729891936216
ENSMUSG00000065336.1	0.798747661580533
ENSMUSG00000053094.15	0.798747661580533
