C91	C92	C93
1427	1774	1937
5	15	4
0	0	0
519	708	606
3168	2905	2322
90	243	180
595	919	707
2	3	10
138	209	185
639	287	1031
0	0	0
0	0	0
0	0	0
4	5	7
39	28	26
928	926	849
199	168	170
3	2	1
133	153	69
74	58	53
0	0	0
4	3	4
49	32	34
307	365	314
2534	2994	2559
468	264	711
1636	1553	1246
1251	1536	1051
4	2	3
4	2	0
289	535	397
0	0	0
6	2	5
751	820	733
6	14	6
125	137	137
1274	1412	1199
41	20	14
195	160	120
0	0	0
167	108	128
6	1	0
832	846	526
2272	1845	1226
13	5	25
2	2	0
1668	2765	2013
0	0	0
0	0	0
46	48	43
0	0	0
0	0	0
25	21	13
0	0	0
257	400	317
97	149	94
607	446	354
222	199	187
1	0	0
33	59	59
22	18	18
1	0	0
0	0	0
0	0	1
487	428	364
353	350	283
8	6	1
69	46	36
3051	4548	3443
722	1208	775
0	0	0
131	218	157
677	614	560
46	73	57
2	4	2
0	0	1
120	242	205
670	780	737
443	568	382
1	3	2
0	0	0
195	224	186
271	538	441
264	212	190
1	4	9
135	146	113
304	458	372
32	17	22
175	170	115
9	1	1
86	63	59
800	669	960
874	925	767
9	40	22
30	71	55
85	162	130
11406	10218	8843
976	814	651
0	0	0
203	130	166
202	222	174
32	37	48
5	2	1
45	81	70
14	34	21
196	216	166
0	0	0
324	329	281
232	404	332
37	22	42
76	117	91
56	60	65
8	16	8
39	35	21
40	40	37
358	381	407
0	3	2
203	222	233
437	474	385
77	135	117
1	0	1
161	110	62
69	52	54
0	0	0
58	76	29
718	719	600
768	878	642
817	918	678
4	3	2
49	43	30
862	1525	1144
591	371	381
0	0	0
354	268	249
165	277	226
1516	1802	1373
202	595	434
347	608	488
249	169	191
647	817	747
393	478	513
2	2	4
0	0	0
644	615	533
1	4	0
1	4	3
42	95	81
0	3	1
134	173	141
177	208	174
0	1	0
176	195	159
326	266	234
2743	2249	2059
0	0	0
0	0	0
354	341	410
918	3671	2990
102	110	70
1228	1490	1057
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
66	70	40
340	312	268
902	1177	915
28	23	21
447	676	574
744	1073	1307
0	0	0
153	199	195
875	662	488
146	192	190
176	375	255
28	49	62
77	72	47
404	507	347
405	531	525
3253	2447	2249
40	22	27
137	129	152
1	0	0
4680	6188	5162
17	23	9
50	50	46
0	0	0
2330	2230	1774
2955	2530	3081
685	671	976
174	99	289
0	0	0
0	0	0
567	797	596
0	0	0
116	93	88
0	0	2
0	0	0
567	624	472
4104	4745	3943
2180	2341	2003
1542	1777	1315
0	0	0
592	700	588
235	276	222
1247	1455	1277
1	1	1
176	195	162
1010	1203	1039
18	22	16
0	0	2
346	269	229
0	0	2
0	0	0
1289	1246	994
4	4	3
21	10	12
804	800	619
0	0	0
1165	1265	977
0	0	0
138	141	136
702	640	643
120	132	105
0	0	0
0	0	0
0	0	0
366	414	344
59	50	31
320	322	231
382	71	821
1	0	4
146	84	147
245	176	193
89	91	47
277	188	207
124	220	209
950	706	616
148	162	121
569	691	644
0	0	0
0	0	0
419	466	449
0	0	0
2893	3422	3240
0	3	2
148	95	83
0	0	0
0	0	0
603	761	939
2867	1785	1715
0	0	0
817	947	802
0	0	0
7	0	2
191	190	162
156	110	156
510	641	550
78	45	66
1394	1662	1471
535	778	762
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
15	17	20
727	975	823
0	2	0
316	261	217
330	199	221
919	1633	1162
81	83	73
0	0	0
424	393	344
32	31	22
0	0	0
161	199	118
23	17	29
65	55	68
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	0
354	260	238
0	0	1
1644	1330	1044
2	3	2
552	670	552
128	105	107
621	468	578
0	0	1
248	291	216
288	294	222
103	147	111
1690	2325	1879
27	21	43
964	263	2061
0	0	0
0	2	2
13	6	8
0	1	0
1	0	0
0	1	0
2	2	1
2	4	0
202	304	259
52	185	116
0	2	0
173	237	180
4	0	0
0	0	0
16	17	8
0	0	0
0	0	0
0	0	0
0	0	0
0	2	1
5	6	0
930	1165	984
0	0	0
169	150	182
101	117	104
0	0	0
667	680	487
212	328	284
1246	1270	1067
0	0	0
0	0	0
51	92	53
0	0	0
5	14	13
0	0	1
0	0	0
0	0	0
44	51	30
17	12	13
19	18	8
148	165	145
0	1	2
59	237	245
0	1	1
247	424	287
927	981	1167
85	77	177
1265	1340	1205
2412	3460	2704
0	1	0
0	0	0
0	3	0
0	0	0
0	0	0
18	11	16
157	228	137
1	2	3
0	0	0
0	0	0
60	83	59
0	0	0
0	0	0
0	0	0
0	0	0
0	2	3
0	0	0
138	202	158
0	0	0
0	0	0
0	0	0
43	37	45
0	0	0
32	19	23
0	0	0
0	0	1
118	99	75
15	11	5
82	106	108
11	17	10
0	0	1
627	878	691
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
66	66	50
53	27	25
159	155	107
566	530	510
96	57	63
42	42	63
5	0	22
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
328	444	319
8	0	10
1313	1343	1159
250	158	225
19	15	14
48	36	46
0	1	0
0	0	0
0	0	0
0	0	0
1	3	1
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
2	0	0
3	7	4
130	300	310
405	397	341
0	0	0
2	8	4
0	0	0
0	0	0
0	0	0
0	0	0
20	7	73
0	0	0
0	0	0
0	0	0
0	0	0
1302	767	859
264	273	253
211	183	151
145	125	69
0	0	0
825	280	1537
0	0	0
0	0	0
266	213	171
1	1	0
0	0	0
138	215	200
75	114	113
0	4	2
709	797	699
0	0	0
381	476	447
81	91	158
0	0	0
123	168	157
27	13	17
1000	1097	1213
0	0	0
190	187	148
0	0	0
86	71	62
412	521	433
165	90	87
973	653	554
0	0	0
58	46	64
0	0	0
342	284	449
483	573	429
1	0	0
247	188	174
99	89	91
497	426	428
262	143	374
28	114	86
1789	1946	1498
1023	1287	1004
129	109	105
5	4	1
521	355	278
821	718	612
876	1247	956
0	0	0
416	560	336
655	730	602
62	72	52
0	1	0
1	0	0
194	294	100
251	285	204
206	230	164
1	2	2
873	929	731
0	0	3
191	188	157
0	0	0
0	0	0
0	0	0
0	0	0
4649	5899	5533
386	433	375
1	4	4
627	874	790
0	0	0
0	0	0
175	180	169
0	1	1
23	53	50
0	0	0
354	690	531
11	1	7
0	0	0
201	187	161
7	3	2
0	0	0
0	0	0
2863	4985	3427
515	875	711
62	144	139
216	74	667
613	477	536
461	863	543
31	22	31
20	19	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
24594	37137	30413
115	142	112
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
555	444	455
426	277	262
0	0	0
454	286	268
1628	1871	1618
12	8	7
163	128	85
213	150	137
253	288	228
2	0	4
0	0	0
0	0	0
0	2	0
0	0	0
288	212	211
0	0	0
634	669	514
0	0	0
0	0	0
0	0	0
141	327	193
0	0	0
0	0	0
0	0	0
77	79	47
0	0	0
0	0	0
0	0	0
0	0	0
91	251	209
84	112	115
0	0	0
0	0	0
110	86	108
423	386	350
0	0	0
0	0	0
274	298	185
0	0	0
246	395	327
1	0	0
215	224	155
1903	2591	2093
16	30	15
0	0	0
0	0	0
0	0	0
672	721	569
67	49	49
1772	1487	1184
0	1	1
0	0	0
94	71	39
0	0	0
0	0	0
0	0	0
0	0	0
1	3	0
0	0	0
0	0	0
0	1	0
71	117	53
0	0	0
791	817	669
0	0	0
0	0	0
0	0	0
3	1	0
0	0	0
0	0	0
1	1	0
0	0	0
135	155	107
189	421	279
0	2	1
281	337	290
0	2	0
0	0	0
2	1	0
0	0	0
0	0	0
468	416	314
0	0	0
50	145	69
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
264	325	192
0	0	0
0	0	0
0	0	0
268	459	324
210	161	156
812	1133	1033
0	0	0
19	19	16
339	457	338
196	161	157
3	3	6
0	0	0
0	0	0
0	0	0
0	0	0
313	248	306
1159	1658	664
1531	1635	1330
798	734	596
343	460	361
2	2	4
243	262	228
0	0	0
0	0	0
1705	1803	1513
0	0	0
4	8	6
0	0	1
1	0	0
0	0	0
0	0	1
1230	994	1062
0	0	0
0	0	0
0	0	0
597	2056	1760
0	0	0
999	3405	2841
0	0	0
0	0	0
0	0	0
17	47	38
17	17	17
3	0	0
144	99	108
955	886	729
264	344	284
0	0	0
275	343	277
0	0	0
496	540	429
240	247	151
1513	1451	1226
0	0	0
8	25	13
0	0	0
338	403	315
2	2	0
0	0	0
35	36	31
0	0	0
57	84	58
348	359	296
221	172	125
0	0	0
47	229	214
0	0	0
2	0	0
0	0	0
253	227	274
668	892	779
0	0	0
65	95	92
0	0	0
0	0	0
0	0	0
1172	1333	969
203	118	181
117	105	74
0	0	0
1005	1272	965
0	0	0
0	0	0
1370	2071	1736
96	0	208
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6	7	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
275	250	244
0	1	3
0	0	0
0	1	0
0	0	0
1195	1361	1402
519	854	777
103	66	59
0	1	1
610	430	525
349	332	269
1150	1109	997
4	24	10
6344	7921	6790
2	2	4
127	15	264
0	0	0
33	35	32
225	261	165
722	664	681
10	12	3
299	246	316
107	84	74
0	0	0
0	0	0
15	9	6
0	0	0
24	64	49
17	92	57
0	0	0
7	30	24
368	299	251
1162	1501	1261
0	0	0
565	469	431
4	5	2
359	356	359
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5	8	7
0	0	0
0	0	0
0	0	0
4585	3364	3300
315	316	253
10	0	38
0	0	0
0	0	0
0	0	0
125	309	217
0	0	5
56	75	42
1	0	3
0	0	0
0	0	0
0	0	0
254	442	333
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
31	30	17
49	51	35
172	206	162
277	235	191
0	0	0
0	0	0
165	152	127
130	134	115
423	639	480
329	459	317
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
254	226	271
809	883	717
167	134	139
0	0	0
0	0	0
1	5	3
538	170	979
0	0	0
520	598	691
544	612	509
3	2	2
594	517	435
416	320	356
1	0	0
0	0	0
493	660	486
195	182	201
47	72	44
0	0	0
1	0	1
0	0	0
0	0	0
4137	3404	2981
121	112	68
0	0	0
0	0	1
1309	1577	1182
17	12	16
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
349	421	257
2	4	10
4	4	4
3	0	0
0	0	0
3	0	3
75	119	57
0	1	0
0	1	1
52	32	58
497	489	404
0	0	0
304	587	442
72	31	54
6	26	13
0	0	0
4	3	3
331	282	295
251	286	309
292	314	269
134	15	315
286	344	274
882	1083	1017
129	106	89
1	0	0
219	277	247
243	289	229
0	0	0
270	83	387
162	154	135
249	224	227
0	0	8
0	0	0
0	0	0
0	0	0
157	218	169
520	520	434
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
3	0	3
3	2	3
14	14	35
0	1	1
39	53	107
115	114	78
0	0	0
150	101	192
0	0	1
1033	926	380
3407	3053	2514
127	148	120
835	180	2101
0	0	0
42	46	24
429	689	559
136	170	131
0	0	0
700	1025	984
108	132	113
81	87	57
0	0	0
41	48	43
505	592	492
1	0	0
1424	972	843
0	0	0
5	1	0
85	108	62
3744	2649	2398
8	13	12
4	2	3
0	0	0
0	0	0
22	28	21
2	0	0
9	24	50
0	0	1
3	6	5
0	0	2
103	323	267
30	34	28
430	493	438
509	611	535
0	0	0
0	0	0
3	1	1
0	0	0
1214	1380	1121
0	0	0
195	155	153
83	48	69
155	115	104
29	20	24
0	0	0
0	0	0
1	0	0
0	0	0
3	1	2
0	0	0
1553	1687	1399
11	15	22
656	781	662
0	2	1
0	0	0
428	371	387
2	0	0
477	410	351
0	0	0
374	665	621
5	25	38
719	831	707
71	50	50
513	627	514
0	0	0
0	0	1
3109	4497	3625
13	15	18
0	0	0
5	2	1
0	2	0
0	0	0
0	0	0
255	219	181
4	2	0
368	445	372
0	0	4
225	260	192
496	557	462
3	0	3
183	184	129
157	272	197
342	390	278
2	1	8
3587	3085	2419
3	0	2
0	0	0
3	5	1
80	71	48
212	162	142
0	1	0
488	398	334
0	0	4
220	261	202
28	4	69
749	914	715
531	432	333
291	295	215
0	0	0
0	0	0
0	0	0
36	18	26
4320	5550	4716
669	688	591
6	8	4
98	86	101
0	0	0
0	0	0
304	235	308
865	499	467
216	184	190
0	0	0
0	0	0
1423	1852	1465
102	323	244
877	827	710
0	1	0
2043	2207	1811
921	989	857
209	186	152
1354	2425	1797
272	433	367
0	0	0
0	0	0
5	1	1
0	0	0
18718	18191	12062
170	188	142
0	0	0
74	57	38
0	0	0
458	737	605
16	15	13
0	0	0
2083	2231	1997
0	0	0
1	6	3
156	751	158
32	30	24
0	0	0
0	0	0
238	299	240
5478	4564	3770
0	0	0
0	0	0
0	0	0
108	94	62
316	268	175
23	0	41
7	7	9
5	0	2
2	8	5
0	1	2
0	0	0
4	0	8
215	360	275
0	0	0
0	0	0
5	5	5
35	56	48
0	0	0
45	55	55
687	692	585
581	853	710
0	0	0
0	0	0
1455	1854	1638
0	0	0
343	367	205
399	331	277
51	40	40
0	0	0
402	620	293
0	0	0
11	19	7
228	291	238
2	3	0
463	541	466
0	0	0
261	285	233
37	14	30
0	0	0
14	16	13
1	1	0
482	523	469
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
184	122	59
773	693	572
635	880	740
0	0	0
0	1	1
2158	1918	1697
1634	2167	1578
284	317	239
52	59	48
900	1532	1129
616	875	650
1	4	2
219	267	167
1	0	10
16	0	30
5	10	12
0	0	0
149	194	139
0	0	0
0	0	0
0	0	0
29	21	13
187	229	210
165	191	128
0	1	0
92	76	79
0	0	0
17	15	26
66	118	111
5	11	1
331	480	398
669	895	733
853	527	512
1592	1858	1520
0	0	0
538	534	450
6	2	1
0	0	1
305	237	264
213	287	238
0	0	0
1286	1691	1203
75	112	106
0	0	0
492	536	459
0	0	0
243	295	250
0	0	0
0	0	0
180	160	143
0	0	0
0	0	0
0	1	2
0	0	0
0	0	0
0	0	0
0	0	0
924	1157	911
63	48	58
189	304	265
0	0	0
55	85	80
0	2	0
46	5	76
226	311	205
112	43	216
29	0	56
139	271	206
0	0	0
733	664	553
39	31	28
7	17	12
0	0	0
0	4	0
0	0	0
8	13	7
825	522	453
242	263	212
0	0	0
10	6	4
3466	3535	3477
69	82	61
14	14	24
78	99	107
728	791	666
350	99	592
89	59	241
0	0	0
38	2	94
0	0	0
30	13	21
234	262	296
968	1574	1410
1	0	0
53	49	34
2	1	3
1233	2180	1760
2553	5559	4328
13	11	9
840	1006	783
547	752	525
24	24	11
1261	1252	1041
2295	1646	1601
597	659	522
0	0	0
170	144	111
451	449	431
3782	3829	2968
228	232	202
121	152	117
134	237	190
447	351	243
275	304	240
573	838	571
4168	4949	4751
0	0	0
0	1	0
75	57	37
254	181	172
216	222	186
850	930	942
1028	1223	1065
633	690	545
504	72	1164
0	0	1
0	0	0
0	0	0
36	3	77
150	125	76
46	61	50
0	0	0
0	0	0
37	18	50
882	868	759
2	2	2
0	0	1
151	313	278
5	0	19
0	0	0
0	0	0
4	1	1
0	0	0
0	0	0
17	1	25
176	191	226
0	0	0
105	114	91
0	0	0
14	5	25
801	1068	1017
873	1346	1025
672	1078	661
151	208	154
583	539	434
0	0	0
92	61	72
0	0	0
0	0	0
0	0	0
2	0	0
235	322	286
102	166	105
117	227	123
134	117	114
990	601	611
207	290	213
415	381	490
16	24	13
22	19	24
235	225	209
82	61	42
94	86	141
2	2	8
218	169	173
0	0	0
2	0	0
1	0	0
0	0	0
2	3	0
165	113	336
0	0	0
0	0	0
0	0	0
4	6	3
0	0	0
0	0	0
0	0	0
0	0	0
540	695	541
1	0	0
181	199	58
345	285	136
67	34	26
68	53	43
141	128	70
5	0	0
1375	2139	2292
60	54	60
1185	1410	1233
583	739	604
229	170	181
0	0	0
1885	6677	5491
7	6	5
135	176	126
2	0	2
3	12	7
7591	5325	5593
5	2	2
23	73	51
0	0	0
0	3	3
379	430	418
0	0	0
0	0	1
0	0	0
87	26	117
0	0	0
7	1	3
2	0	3
0	0	0
0	0	0
0	0	0
0	0	0
46	3	103
40	62	44
2537	5360	4036
758	756	696
1047	1560	1238
20	15	26
344	427	333
17	0	6
0	0	0
4	1	12
1	1	0
0	0	0
0	0	0
0	0	0
0	0	0
3	0	1
7	0	24
0	0	0
1	0	1
537	1523	1304
1	5	3
537	549	505
0	0	0
22	8	9
0	0	0
1956	2262	1963
479	895	751
428	425	348
373	342	278
53	58	78
977	1847	1549
183	158	254
12	16	23
62	33	37
0	0	0
212	236	141
393	263	249
351	380	319
376	267	222
0	0	0
3381	2135	2373
2489	2334	1907
0	0	0
0	0	1
8	0	11
9	6	2
171	216	253
35	38	76
2125	1359	1190
355	420	387
53	73	58
0	0	1
12	31	16
0	0	0
60	95	68
0	0	0
0	0	0
53	58	32
21	47	30
6801	6674	6187
48851	46273	40027
116	125	119
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
360	349	325
320	427	307
0	0	0
223	197	109
4	5	1
295	284	238
962	893	752
152	71	90
3007	3251	3034
610	365	696
64	49	43
65	71	47
0	0	0
195	232	210
0	0	0
140	112	112
15	2	1
1	0	7
197	142	138
22	27	19
0	0	0
0	0	0
439	431	360
80	36	23
1273	1401	1161
5	6	4
255	262	226
180	232	172
199	153	147
1865	2424	1910
0	0	0
20	29	17
20	11	17
109	112	103
361	284	236
451	440	548
363	355	273
0	0	0
0	0	0
205	328	278
328	440	410
3	1	1
0	0	0
0	0	0
0	0	0
613	677	510
0	0	0
0	0	0
17	90	69
353	350	296
1278	1161	1098
0	0	2
116	138	64
521	406	383
0	0	0
3837	2936	2592
366	260	276
587	725	557
296	278	247
0	0	0
997	1261	1057
1251	1185	955
1	1	1
46	64	49
3	11	7
68	113	74
55	78	71
274	273	245
68	100	70
12	0	78
1054	1461	990
0	0	0
1481	1389	1068
621	799	690
518	585	925
4	1	4
357	339	232
476	648	618
7	0	27
120	72	54
1102	1299	1085
7	11	0
182	161	154
123	141	94
0	3	1
54	26	88
0	0	0
18	25	17
222	250	278
0	0	0
125	142	95
840	843	648
76	107	88
0	0	0
62	61	36
156	176	164
159	150	144
500	430	349
266	352	254
131	216	42
96	114	123
233	263	281
87	48	53
1	0	0
0	0	0
221	132	148
112	32	83
101	65	40
37	28	32
0	0	0
1159	1624	1366
9	7	5
162	167	113
719	940	855
401	424	322
0	0	2
0	0	0
329	314	232
4	4	0
2	2	0
0	0	0
0	0	0
4	2	1
9	8	3
0	1	0
0	0	0
170	278	245
1	0	0
365	494	364
1238	1478	1311
201	148	146
37	56	70
0	0	0
213	221	156
921	853	755
0	2	3
0	0	0
0	0	0
0	0	0
0	0	0
50	28	37
34	46	47
70	81	73
62	50	51
14	40	44
114	75	123
4110	5213	4514
1515	1852	1446
107	64	169
309	256	196
177	166	157
531	643	520
0	0	0
204	170	242
199	285	210
550	586	466
10788	10527	9290
289	311	264
105	81	73
140	165	167
1336	1719	1370
7182	5237	4781
315	387	346
502	437	411
0	1	0
323	279	200
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
79	195	133
1	4	4
774	957	755
388	462	368
626	1133	938
0	0	0
2	1	0
311	313	324
94	114	109
0	0	3
163	201	156
97	68	76
15	12	9
1109	1054	1092
19	25	24
1730	2183	1780
0	0	0
0	0	0
220	150	82
524	1065	919
171	139	140
5	7	5
285	291	214
0	0	0
0	0	0
0	0	0
47	74	60
0	0	0
0	0	0
8	5	1
0	2	0
0	1	0
1	1	0
6	7	5
141	96	95
74	110	85
16	26	16
332	846	684
26	38	15
0	0	0
0	0	2
318	698	556
387	451	353
14	13	3
6	11	1
27	18	1
177	382	291
2137	4493	4863
429	662	761
118	125	155
257	489	353
377	339	251
611	707	616
32	59	47
481	663	567
594	834	803
8	1	9
171	146	126
1	1	1
2179	2795	2404
466	562	469
13	13	23
13	7	10
138	177	207
0	0	0
81	46	77
268	228	173
357	44	857
191	183	191
1120	968	1930
140	67	142
1723	1544	1733
0	0	0
113	195	130
369	299	230
1658	2281	1453
3	0	30
98	41	114
515	323	313
0	0	0
4	3	5
6	0	11
1	3	7
4	2	1
1	1	12
0	1	0
0	0	0
12	8	10
93	68	70
0	0	0
0	0	0
133	419	278
0	0	0
0	0	0
270	161	404
71	44	62
834	528	553
0	0	0
885	865	815
278	171	214
270	354	371
0	0	2
1017	915	752
148	99	93
246	224	124
1	1	3
235	177	231
492	513	471
129	104	92
0	0	0
416	408	363
0	0	0
186	159	162
1433	1270	1116
1911	1562	1114
928	1289	974
444	354	383
406	460	425
107	83	82
7	7	6
141	134	140
327	340	231
0	0	0
1	0	2
7	0	4
0	0	0
78	116	37
20	18	13
14	20	6
2	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	9	2
149	157	137
7	6	10
287	387	280
0	0	0
3	0	1
0	0	0
0	0	0
136	193	155
0	0	0
866	1123	883
436	442	343
500	680	497
229	183	197
552	423	341
1942	1914	1761
319	371	364
22	22	15
1322	1810	1463
807	703	702
0	0	0
1	1	3
0	0	0
1311	1549	1169
3006	4310	4113
0	1	0
0	0	0
431	512	453
9	8	3
71	53	92
58	35	84
16	14	11
0	0	0
0	0	0
27	11	29
356	380	262
455	1109	505
154	97	100
97	216	146
502	620	434
0	0	0
658	754	645
410	557	495
2198	2289	1831
95	218	166
5	5	7
736	649	566
303	193	311
0	0	0
1842	3395	2800
261	213	278
0	0	0
138	177	108
158	53	296
401	460	397
661	708	654
230	232	229
217	151	170
203	235	202
293	447	408
1521	1520	1342
0	0	0
0	1	0
0	0	0
89	89	70
0	0	0
244	271	200
1041	1612	1484
678	773	536
107	101	75
0	0	2
1212	1875	1503
1	0	0
277	309	237
16	15	19
0	0	0
0	0	0
0	0	0
0	0	0
194	272	325
151	140	145
148	138	84
331	386	332
0	0	0
53	86	93
53	57	36
81	165	247
0	0	0
1361	808	743
42	69	60
0	0	0
764	709	543
2406	2143	1583
99	78	76
80	72	111
184	133	171
1	0	1
55	0	153
337	324	292
93	63	83
295	328	236
8078	5650	4994
0	0	0
0	0	0
54	80	38
0	0	0
0	0	0
73	61	74
2207	2679	2099
264	238	214
139	132	102
234	187	132
457	339	235
176	183	139
55	50	28
0	1	0
0	0	1
2372	2422	2132
63	15	31
79	71	110
420	415	387
249	237	189
1	0	0
23	39	27
21	15	43
0	0	0
359	360	771
2	2	2
233	270	176
0	0	0
94	218	151
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
33	23	21
257	292	330
0	0	0
159	251	157
137	196	101
182	149	127
886	242	1807
3	1	15
386	10	826
168	147	124
219	175	155
291	275	238
354	406	252
1121	1089	1076
491	516	417
367	303	270
413	501	561
892	1514	1280
137	108	93
1672	22	4443
4	0	8
82	15	181
1112	1529	1307
2766	3985	3448
558	597	472
0	0	0
0	0	0
1165	1660	1437
151	107	79
679	564	440
0	0	0
2	0	2
395	673	614
278	547	476
527	745	539
137	113	88
0	0	0
104	9	207
150	204	165
327	395	370
1180	1240	1166
935	1804	1651
11	6	8
236	257	295
126	124	93
3252	3675	3192
4760	9782	9084
148	212	170
63	29	39
189	196	197
16	15	12
7555	4845	4756
37	22	17
15	8	4
280	309	297
263	240	228
125	122	103
24	18	16
806	830	569
1	2	10
22	44	36
39	61	46
571	629	549
56	73	43
119	160	149
0	0	0
568	530	429
4441	2930	2790
1937	2627	2335
81	70	69
233	376	374
294	187	379
0	0	0
320	402	330
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
128	11	241
502	347	315
0	0	0
166	209	173
146	117	94
544	613	496
896	979	842
273	239	225
0	0	1
251	333	284
97	103	128
0	0	0
20	17	19
0	0	0
0	0	0
0	0	0
0	1	0
638	543	407
1219	1420	1153
87	74	100
144	131	148
39	32	42
0	0	0
760	731	666
0	0	0
19	29	30
4	2	4
688	768	531
1460	1920	1585
6	0	35
527	625	585
340	338	499
0	0	0
0	0	0
7	14	20
0	0	1
2424	2867	2628
634	803	695
890	994	737
317	370	280
1103	1671	1428
36	27	23
198	192	161
0	0	1
390	505	353
536	439	382
111	108	85
127	133	104
0	0	0
1	1	1
0	0	0
1327	2490	1757
321	440	334
0	0	0
2656	2501	2046
660	605	519
90	140	87
573	621	540
832	999	881
2	0	0
0	0	0
8668	6216	5530
0	0	0
386	432	342
408	609	428
0	0	0
258	311	235
20	8	12
0	0	0
2	5	4
0	0	1
31	35	58
0	0	1
48	30	91
36	16	59
2	1	0
4	0	8
213	185	159
462	435	398
35	37	25
1	0	0
0	0	0
385	405	244
90	82	72
27	30	29
14	0	7
91	132	122
1	0	0
0	0	0
0	0	0
4	0	0
1	4	0
2122	3422	2922
3	2	0
396	422	367
110	73	165
0	0	0
94	102	63
0	0	0
36	27	30
577	664	468
157	152	157
0	0	3
0	0	0
90	81	108
2	0	0
0	2	3
8	3	11
0	0	0
0	0	0
5	3	11
39	125	121
128	305	281
549	262	279
3	8	5
43	40	33
65	73	53
451	392	361
502	210	744
66	38	32
1	0	0
24	19	11
0	1	4
0	0	0
323	307	186
90	45	56
146	128	117
0	0	0
296	677	703
0	0	0
284	206	263
211	272	252
282	225	221
143	155	142
1	3	2
599	615	516
230	357	308
0	0	0
0	1	0
163	202	217
655	1224	1076
2	2	2
0	0	0
3	0	0
981	990	820
1	0	0
0	0	0
0	0	0
2060	2520	2330
2723	3356	2694
0	0	0
0	0	0
4744	3534	3238
57	12	130
30	22	24
283	347	359
0	0	0
435	681	628
0	0	0
0	0	0
310	348	302
128	55	225
0	0	0
622	623	502
0	0	0
0	0	0
34	19	32
2	0	10
0	0	1
0	0	0
202	268	200
211	184	144
0	0	0
0	0	0
667	610	463
114	95	171
0	0	0
483	628	504
12	62	62
449	747	552
0	0	1
26	2	39
0	0	0
105	108	103
1	4	9
0	0	0
0	0	0
305	249	280
983	931	787
152	127	106
652	488	401
1299	1713	1445
0	0	0
0	0	0
420	677	625
149	168	154
8	8	12
127	133	127
111	103	89
2	4	0
6	7	3
67	54	69
2	1	0
54	21	60
1	0	0
3602	4845	3938
1255	1302	838
74	54	43
229	282	230
390	285	280
0	0	3
3345	4577	4041
44	4	72
468	457	358
364	413	300
521	572	448
22	13	12
787	1238	1107
2338	2317	1886
31	29	24
114	159	89
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
318	275	260
0	0	0
56	64	44
2	1	22
85	91	92
11	17	11
0	0	0
0	0	0
3963	3191	2682
371	310	442
0	0	0
0	0	0
0	0	0
200	167	122
0	0	0
368	346	318
45	53	28
0	0	0
0	0	0
0	0	0
1468	1699	1293
534	590	582
612	668	603
85	68	194
144	14	491
123	105	105
70	52	34
14	11	12
0	0	0
0	0	0
0	0	0
26	12	10
480	560	428
513	458	388
0	0	0
1	1	1
0	1	0
1040	1549	1317
28	51	49
76	54	50
269	297	259
624	904	840
220	678	404
3886	6284	6775
0	0	0
0	0	0
0	0	0
162	281	222
841	692	635
74	92	81
0	0	0
0	0	0
0	0	0
0	0	0
1	2	0
0	0	0
242	377	381
75	32	96
100	63	88
792	1021	688
1	0	0
3087	5681	4228
46	47	42
119	117	124
1908	2418	2295
95	59	66
311	324	245
0	0	0
0	0	0
99	177	149
7	3	8
0	0	0
0	0	0
0	0	0
1	0	0
41	35	74
0	0	0
116	229	212
0	0	0
39	56	66
143	111	132
45	46	93
360	368	336
41	48	27
187	142	176
702	450	435
82	59	55
76	62	47
15	23	20
181	190	124
1420	1627	1031
0	0	0
73	62	85
3	5	0
0	0	0
1265	2842	1959
0	0	0
140	113	142
829	1893	1470
1545	1425	1324
43	141	107
447	508	388
3	1	0
0	0	0
19	60	55
0	0	0
194	113	107
